ID,UPA,EventDate,Employer,Address1,Address2,City,State,Zip,Latitude,Longitude,Primary NAICS,Hospitalized,Amputation,Loss of Eye,Inspection,Final Narrative,Nature,NatureTitle,Part of Body,Part of Body Title,Event,EventTitle,Source,SourceTitle,Secondary Source,Secondary Source Title,FederalState
2018032195,1315695,3/5/2018,LF Driscoll,1800 Arch St.,,PHILADELPHIA,PENNSYLVANIA,19103,39.95,-75.17,236220,1,0,0,,"An employee was moving a single-person lift into an elevator when the lift tipped over and struck the employee's left foot, breaking four bones.",111,Fractures,530,"Foot (feet), unspecified",6239,"Struck by falling object or equipment, n.e.c.",3460,"Elevators, hoists, aerial lifts, personnel platforms-except truck-mounted, unspecified",,,1
2018032225,1316321,3/6/2018,North Houston Pole Line,31822 South of Hwy 105,,PLANTERSVILLE,TEXAS,77363,30.19,-94.51,238210,1,0,0,,An employee was in an aerial lift preparing to install mechanical rigging onto a new power line when the fourth and fifth fingers of the employee's right hand were pinched and crushed between the aerial lift basket rail and the cross arm of the power line structure.,1971,Crushing injuries,4420,"Finger(s), fingernail(s), unspecified",642,Compressed or pinched by shifting objects or equipment,3467,"Aerial lifts, scissor lifts-except truck-mounted",6352,Utility and telephone poles,1
2018032226,1315925,3/6/2018,PSE&G Services Corporation,5198 Route 130,,MOORESTOWN,NEW JERSEY,08057,40.11,-74.76,221121,1,0,0,,"An employee was changing a tire on a vehicle when the jack fell, allowing the vehicle to descend on and break the employee's pelvis.",111,Fractures,342,Pelvis,6216,Struck by other falling powered vehicle,8413,Automobile,347,Jacks,1
2018032244,1316154,3/6/2018,"Derr & Gruenewald Construction, LLC",9091 Ssg Chris Falkel Dr,,HIGHLANDS RANCH,COLORADO,80129,39.55,-105,236220,1,0,0,,"An employee was walking on tube steel at ground level when he slipped and fell to the ground, breaking his left leg and requiring hospitalization.",111,Fractures,510,"Leg(s), unspecified",4331,Other fall to lower level less than 6 feet,4139,"Structural metal materials, n.e.c.",,,1
2018032256,1319211,3/6/2018,First Electric Contractors,11600 W 58th Avenue,,ARVADA,COLORADO,80002,39.79,-105.12,238210,1,1,0,,"An employee was placing an extension on a hand-operated drill when his hand was caught and pulled into the drill bit, amputating his left pinky finger.",1311,Amputations,4429,"Finger(s), fingernail(s), n.e.c.",6252,Injured by slipping or swinging object held by injured worker,7213,Drills-powered,,,1
2018032275,1316819,3/7/2018,Turner Construction,19927 W 162nd,,OLATHE,KANSAS,66062,38.83,-94.81,236220,1,0,0,,"An employee was climbing out of a box truck when his feet became tangled, causing him to fall approximately 4 feet to the ground. He struck his head on the concrete, fracturing his skull and left wrist and requiring hospitalization.",111,Fractures,899,"Multiple body parts, n.e.c.",4331,Other fall to lower level less than 6 feet,8426,Delivery truck or van,,,1
2018032282,1317009,3/7/2018,Hugo Garcia Electric,Alexander Subdivision,Between Fenwick and Barlet St,LAREDO,TEXAS,78046,27.55,-99.48,238210,1,0,0,,"An employee was installing a ground rod, slipped and fell impaling himself on the ground rod. The rod entered his left thigh.",133,"Puncture wounds, except gunshot wounds",511,Thigh(s),422,Fall on same level due to slipping ,660,"Floors, walkways, ground surfaces, unspecified",,,1
2018032283,1316412,3/7/2018,"Consolidated Edison Company of New York, Inc.",89 John Street,,BROOKLYN,NEW YORK,11201,40.7,-73.98,221122,1,0,0,,An employee was using a wrench to remove a filling from a transformer when he felt something pop in his right arm.,1972,"Soreness, pain, hurt-nonspecified injury",420,"Arm(s), unspecified",7121,"Overexertion in pushing, pulling, or turning-single episode",7352,Wrenches-power not determined,,,1
2018032296,1317033,3/7/2018,"Meade Electric Company, Inc",N. Hoyne Ave. & W. Ainslie St.,,CHICAGO,ILLINOIS,60625,41.95,-87.68,238210,1,0,0,,"An employee was installing a gas service/main and was in a trench standing on the gas main to push it down. His hand was on the lip of the excavation while an excavator operator was moving a road plate several inches. The operator put the road plate down, catching and breaking the employee's thumb between the excavation lip and the road plate.",111,Fractures,4420,"Finger(s), fingernail(s), unspecified",642,Compressed or pinched by shifting objects or equipment,4135,"Metal plates, metal panels",611,"Ditches, channels, trenches, excavations",1
2018032307,1316990,3/8/2018,"Stone Construction, Inc.",Carlisle R & D Center,1603 Industrial Road,CARLISLE,PENNSYLVANIA,17013,34.56,-92.59,236220,1,0,0,,An employee was welding tube steel above his head when a spark entered his coat and caught it on fire. He received second and third degree burns to his left arm from his elbow to his fingers.,1523,Third or fourth degree heat (thermal) burns,489,"Multiple upper extremities locations, n.e.c.",314,Ignition of clothing from controlled heat source,9115,"Suits, coats, jackets",7260,"Welding and heating handtools-powered, unspecified",1
2018032358,1318233,3/9/2018,Corna Kokosing,965 N. High Street,,COLUMBUS,OHIO,43201,39.98,-83,236220,1,0,0,1301235,"An employee was attempting to clear a jam in a trash chute where it opened into a dumpster. The employee climbed into the dumpster and was removing material from around the bottom of the chute when he stepped backwards and fell over the edge of the dumpster, landing on the ground head first. He suffered head trauma, a fractured neck, and broken ribs.",1839,"Fractures and other injuries, n.e.c.",899,"Multiple body parts, n.e.c.",4330,"Other fall to lower level, unspecified",2118,"Tanks, bins, vats-nonconfined space",,,1
2018032372,1317467,3/9/2018,CHIEF CONSTRUCTION,3935 Westgate Rd,,GRAND ISLAND,NEBRASKA,68803,40.9,-98.39,236220,0,1,0,,An employee was getting tools out of a toolbox drawer when the drawer closed on the employee's right pinky finger. The fingertip had to be medically amputated.,1311,Amputations,4422,Fingertip(s),642,Compressed or pinched by shifting objects or equipment,2119,"Containers-nonpressurized, n.e.c.",,,1
2018032452,1317606,3/12/2018,"Singleton Electric Company, Inc",919 Rhode Island Ave NE (at 5th St NE,,WASHINGTON,DISTRICT OF COLUMBIA,20018,38.92,-76.99,238210,0,1,0,1307369,"An employee was using a bender machine to bend a short pipe when his right hand was caught in the equipment, amputating one of his fingertips.",1311,Amputations,4422,Fingertip(s),6412,Caught in running equipment or machinery during regular operation,3511,"Bending, crimping machines",,,1
2018032527,1319792,3/14/2018,"PCL CONSTRUCTION SERVICES, INC",840 E 14th Ave.,,DENVER,COLORADO,80204,39.73,-104.97,236220,1,0,0,,"An employee was on a ladder putting up masking for painters when he lost his balance. The ladder kicked and he fell to the ground, injuring his right wrist.",1972,"Soreness, pain, hurt-nonspecified injury",43,Wrist(s),4330,"Other fall to lower level, unspecified",7420,"Movable ladders, unspecified",,,1
2018032543,1319121,3/14/2018,"Vertiv Services, Inc.",200 Vesey Street,,NEW YORK,NEW YORK,10080,40.71,-74.01,238210,1,0,0,,An employee was taking electrical measurements from a battery interface board when it caused an arc flash. The employee suffered second degree burns to the left hand and first degree burns to the right hand.,1532,Second degree electrical burns,440,"Hand(s), unspecified",5110,"Direct exposure to electricity, unspecified",4419,"Electric parts, n.e.c.",,,1
2018032553,1319567,3/14/2018,BRUCE AND MERRILEES ELECTRIC COMPANY,350 Forbes Ave,,PITTSBURGH,PENNSYLVANIA,15222,40.43,-79.99,238210,1,0,0,1302341,"An employee was on a ladder connecting a fire alarm conduit when the employee fell backwards off the third rung to the ground, suffering a concussion, swollen left eye, and broken ribs.",1831,Fractures (except skull fractures) and concussions ,83,Head and trunk,4330,"Other fall to lower level, unspecified",740,"Ladders, unspecified",,,1
2018034179,1351035,3/14/2018,Trac Construction Group Inc.,213 50th Street,,BROOKLYN,NEW YORK,11220,40.64,-74.01,236220,0,1,0,1324578,"An employee walked in front of an operating concrete/asphalt saw cutter. The employee's foot contacted the 36"" saw blade resulting in amputation of the employee's toe.",1311,Amputations,532,"Toes(s), toenail(s)",6311,Struck against moving part of machinery or equipment,3579,"Sawing machinery-stationary, n.e.c.",,,1
2018032563,1319319,3/15/2018,Nations Electric,"285 Centennial Olympic Park Drive, NW",,ATLANTA,GEORGIA,30313,33.76,-84.39,238210,1,0,0,1305520,"An employee was getting ready to put an insert inside a distribution panel when an arc flash occurred. He sustained first, second, and third degree burns to the face, legs, arm, and stomach.",1533,Third or fourth degree electrical burns,899,"Multiple body parts, n.e.c.",5112,"Direct exposure to electricity, greater than 220 volts",4417,"Switchboards, switches, fuses",,,1
2018032669,1320870,3/19/2018,"Hurst Electric, LLC",1150 Farmingdale Road,,LANCASTER,PENNSYLVANIA,17601,40.06,-76.34,238210,1,1,0,,"An employee was operating a hammer drill when his work glove was caught in the drill bit, resulting in a left pinky finger amputation.",1311,Amputations,4429,"Finger(s), fingernail(s), n.e.c.",6259,"Injured by handheld object or equipment, n.e.c.",7213,Drills-powered,9111,"Belts, gloves, neckties, scarves",1
2018032675,1320549,3/19/2018,Complete Property Services Inc. ,900 N. Shoreline Blvd,,CORPUS CHRISTI,TEXAS,78401,27.8,-97.39,236220,1,0,0,1304298,"The injured employee was doing construction work from scaffolding. The scaffolding tipped over injuring the employee's arms, chest and legs.",1972,"Soreness, pain, hurt-nonspecified injury",899,"Multiple body parts, n.e.c.",4310,"Fall from collapsing structure or equipment, unspecified",6340,"Scaffolds-staging, unspecified",660,"Floors, walkways, ground surfaces, unspecified",1
2018032786,1320827,3/21/2018,"HANKARD ELECTRIC CO., INC.",325 Vassar St.,,CAMBRIDGE,MASSACHUSETTS,02139,42.35,-71.1,238210,1,0,0,,"An employee was on a ladder testing an energized wire in the ceiling to make it safe when his pliers touched the electrical junction box, causing an arc flash. The flash startled the employee, causing him to fall off the second rung of the ladder to the floor, re-aggravating a pre-existing shoulder injury.",1972,"Soreness, pain, hurt-nonspecified injury",41,"Shoulder(s), including clavicle(s), scapula(e)",4330,"Other fall to lower level, unspecified",7420,"Movable ladders, unspecified",,,1
2018032800,1321283,3/22/2018,BONNEVILLE POWER ADMINISTRATION ROSS COMPLEX,5411 NE HWY 99,,VANCOUVER,WASHINGTON,98666,45.66,-122.66,221122,1,0,0,,"While descending stairs to a basement floor work station, an employee lost balance and fell, suffering a head injury.",160,"Intracranial injuries, unspecified",111,Brain,4330,"Other fall to lower level, unspecified",6611,"Stairs, steps-indoors",,,0
2018032856,1321632,3/23/2018,"KE Industrial, LLC",1701 W. Marshall Drive,Lockheed Martin,GRAND PRAIRIE,TEXAS,75050,32.71,-97.02,238210,1,0,0,1304506,"An employee was working within the cubicle of a primary switch when an energized buss (approximately 13,200 volts) arced and caused a flash fire. The flash fire burned his left arm between his shoulder and elbow.",1530,"Electrical burns, unspecified",421,Upper arm(s),5112,"Direct exposure to electricity, greater than 220 volts",4417,"Switchboards, switches, fuses",,,1
2018032916,1322178,3/26/2018,Coast Electric Power Association,18020 Hwy 603,,KILN,MISSISSIPPI,39556,30.43,-89.43,221122,1,0,0,,"An employee was approaching a doorway while carrying several large items in her hands. As she approached the step leading to the doorway, she tripped on the concrete curb and fell, fracturing her right ankle.",111,Fractures,52,Ankle(s),4211,"Fall on same level while climbing stairs, steps, or curbs",660,"Floors, walkways, ground surfaces, unspecified",6671,Curbs,1
2018032968,1322479,3/27/2018,The Keystone Plus Construction Corporation,"6315 5th Street, NW",,WASHINGTON,DISTRICT OF COLUMBIA,20011,38.96,-77.01,236220,1,0,0,,An employee was dumping a portion of a load from a buggy when he lost control of the buggy and descended down a ramp. His right leg was pinned and broken between the equipment's gas tank and a wall.,111,Fractures,510,"Leg(s), unspecified",2721,Part of occupant s body caught between vehicle and other object in nonroadway transport incident,8629,"Industrial vehicle, material hauling and transport-powered, n.e.c",6562,Walls,1
2018032969,1323120,3/27/2018,Caddell Construction Co. (DE) LLC,"Project # 1048, Freshman Residence  Hall",810 2nd Street,TUSCALOOSA,ALABAMA,35401,33.21,-87.54,236220,0,1,0,,"An employee was transferring trash from a rolling hopper to a dump hopper when his right hand entered a pinch point between the dump hopper and the rolling hopper. His right thumb was crushed, resulting in a thumb tip amputation.",1311,Amputations,4422,Fingertip(s),642,Compressed or pinched by shifting objects or equipment,2118,"Tanks, bins, vats-nonconfined space",2118,"Tanks, bins, vats-nonconfined space",1
2018033014,1323496,3/28/2018,"Entech Sales & Service, Inc.",1717 E. City Line Drive,Ratheon,RICHARDSON,TEXAS,75082,32.99,-96.69,238210,1,0,0,,"An employee was using an 8-foot fiberglass A-frame step ladder to access the ceiling. When he went to descend the ladder, it slipped. This startled the employee, who lost his balance and fell to the floor below. He fractured his left elbow and right wrist, requiring hospitalization.",111,Fractures,4831,Wrist(s) and elbow(s),4330,"Other fall to lower level, unspecified",7422,Step ladders,,,1
2018033089,1323556,3/30/2018,Mike Temple Electric,1208 14th St. ,,LUBBOCK,TEXAS,79401,33.58,-101.84,238210,0,1,0,,"An employee was riding up in a scissor lift when the employee's finger was caught between the lift and a piece of conduit, amputating the fingertip.",1311,Amputations,4422,Fingertip(s),642,Compressed or pinched by shifting objects or equipment,3467,"Aerial lifts, scissor lifts-except truck-mounted",4121,Concrete or clay pipes and conduits,1
